clip,p_smoothed,label
284,0.30733307947715116,0
285,0.30832091541517337,0
286,0.31589275846878684,0
287,0.28937372955537977,0
288,0.2864357701369694,0
289,0.31278386783032186,0
290,0.35268993924061454,0
291,0.38314404338598246,0
292,0.41709513252689717,0
293,0.38546261617115557,0
294,0.38851637357757196,0
295,0.40381329542114613,0
296,0.40643133294014694,0
297,0.4196288883686065,0
298,0.4270554082024665,0
299,0.4264142279114042,0
300,0.4444467283430553,0
301,0.44258944264480043,0
302,0.4087465966031665,0
303,0.41876462030978423,0
304,0.41602586741958336,0
305,0.41593570262193674,0
306,0.44139034620353157,0
307,0.4324660696798847,0
308,0.4562467930927163,0
309,0.4931546742362636,0
310,0.4775433875620365,0
311,0.47223033454446567,0
312,0.44843637180470286,0
313,0.4370984302035399,0
314,0.4547869564876669,0
315,0.44015397574929954,0
316,0.4536291781280721,0
317,0.4380268818210987,0
318,0.4251669012010097,0
319,0.4238696493917987,0
320,0.4234690607658454,0
321,0.40778466047985207,0
322,0.443084960005113,0
323,0.455488939193033,0
324,0.4506451443192505,0
325,0.4869907542708374,0
326,0.46924021290171714,0
327,0.44292752285088816,0
328,0.44657684791655766,0
329,0.43092928613935194,0
330,0.395304221482504,0
331,0.38060146747600465,0
332,0.3836808648137819,0
333,0.375015279721646,0
334,0.3527023717761039,0
335,0.356864146888256,0
336,0.35461685025975814,0
337,0.35583985242105665,0
338,0.334354671339194,0
339,0.33423062201057163,0
340,0.32950641214847565,0
341,0.3579799405166081,0
342,0.3874665853523072,0
343,0.39012729128201795,0
344,0.40384531304949794,0
345,0.4169292428663799,0
346,0.4152601623818987,0
347,0.4092570078514871,0
348,0.4432865920520964,0
349,0.4495171244655337,0
350,0.4545118830033711,0
351,0.453225175894442,0
352,0.4534140992022696,0
353,0.44420221554381506,0
354,0.43764946361382795,0
355,0.4709896934883934,0
356,0.4811572581529617,0
357,0.5167049850736345,0
358,0.5131512710026331,0
359,0.5477795061610993,0
360,0.5469460586706797,0
361,0.5462950950577146,0
362,0.5180537839021001,0
363,0.4829232437270028,0
364,0.4795409497760591,0
365,0.47760550748734243,0
366,0.45661891500155133,0
367,0.4211300749863897,0
368,0.45237118147668387,0
369,0.43970207231385366,0
370,0.4330240683186622,0
371,0.4235129736009098,0
372,0.4557814129761287,0
373,0.4716775051894641,0
374,0.47805032879114145,0
375,0.48060510307550425,0
376,0.4840559962959516,0
377,0.45087337884164985,0
378,0.4329802830304418,0
379,0.40249399450563245,0
380,0.3687064846356709,0
381,0.4060039232884134,0
382,0.405176529217334,0
383,0.40470588987781886,0
384,0.4078897120697157,0
385,0.3713626567096937,0
386,0.3771530577824229,0
387,0.38888791806641076,0
388,0.39451578330425985,0
389,0.4005642441057023,0
390,0.38036385852666127,0
391,0.39207325804801213,0
392,0.3774190388974689,0
393,0.369001818554742,0
394,0.3526508907477061,0
395,0.34991342538879033,0
396,0.3856408904705729,0
397,0.3470030079285304,0
398,0.36623587636720567,0
399,0.35022072068282534,0
400,0.37637698721318014,0
401,0.4106866933760189,0
402,0.37575249870618177,0
403,0.3764544374176434,0
404,0.4147397765801066,0
405,0.44953303642216175,0
406,0.4868091717362403,0
407,0.45363168382928476,0
408,0.44138242552677787,0
409,0.4362299413908096,0
410,0.43144536302203224,0
411,0.4319201214682489,0
412,0.41799200858388635,0
413,0.42014108243442727,0
414,0.3969959322185744,0
415,0.39684305020741056,0
416,0.4016294025239491,0
417,0.37541837777410236,0
418,0.3768639298421996,0
419,0.38991598465612953,0
420,0.4083139381947971,0
421,0.3773051652879943,0
422,0.34800770204691667,0
423,0.369243534547942,0
424,0.37560085384618674,0
425,0.3409601868618103,0
426,0.3252631560677574,0
427,0.3131140122810999,0
428,0.33292515859717414,0
429,0.33427019523722784,0
430,0.3661811245339257,0
431,0.3482498363369987,0
432,0.3681333050841377,0
433,0.38288785907484235,0
434,0.3812153584190777,0
435,0.3789994894039063,0
436,0.4131899614419256,0
437,0.3933334105781146,0
438,0.3840034721153123,0
439,0.4009636644096601,0
440,0.36637134920983083,0
441,0.3775218625863392,0
442,0.4090251468476794,0
443,0.406653650459789,0
444,0.382767888761702,0
445,0.4078110825447808,0
446,0.43231695322763347,0
447,0.4105763492130098,0
448,0.4188831874302455,0
449,0.43678167888096403,0
450,0.4398903722564379,0
451,0.4455908100519861,0
452,0.4547184751856895,0
453,0.45843999619994846,0
454,0.4701105459105401,0
455,0.4679912328720093,0
456,0.4696818916570573,0
457,0.4396493073020663,0
458,0.45809089215028853,0
459,0.45876324815409525,0
460,0.4583383337372825,0
461,0.4593364692160061,0
462,0.4288457944279625,0
463,0.40019006601401735,0
464,0.39870684345563245,0
465,0.4390829851229985,0
466,0.4433059259539558,0
467,0.41475434281996315,0
468,0.41628206947020113,0
469,0.39849504722016194,0
470,0.3614753757913907,0
471,0.36999339042674934,0
472,0.36139114307505743,0
473,0.375983106593291,0
474,0.36845963377328145,0
475,0.3457177121724401,0
476,0.3558564299628848,0
477,0.3554095409455753,0
478,0.35167063240494045,0
479,0.3263948655554226,0
480,0.3266757148362341,0
481,0.3101585560611316,0
482,0.30770506674335113,0
483,0.31195299504768287,0
484,0.3097763852704139,0
485,0.31557040448699675,0
486,0.27681515898023323,0
487,0.2401262195337386,0
488,0.24199082525003526,0
489,0.24014715318168914,0
490,0.24416910431214744,0
491,0.27587550984961645,0
492,0.26339076920634225,0
493,0.23488136097079232,0
494,0.2364806330629757,0
495,0.22334554826929456,0
496,0.24405472725629804,0
497,0.23354416908252804,0
498,0.2589431284438996,0
499,0.264787705881255,0
500,0.2548029036039398,0
501,0.2763255504625184,0
502,0.30812568785179223,0
503,0.34356909919352757,0
504,0.3765662440231868,0
505,0.40777971701962606,0
506,0.40091738743441446,0
507,0.40330093495902564,0
508,0.43458349470581326,0
509,0.45440622241724105,0
510,0.4550524506540526,0
511,0.4353285350260281,0
512,0.40250615385316674,0
513,0.40937628880852756,0
514,0.41168278349297394,0
515,0.39059088237228856,0
516,0.40796654387598946,0
517,0.40489821881055826,0
518,0.4072841530044873,0
519,0.38252386734599153,0
520,0.3773850046453021,0
521,0.40960173486244106,0
522,0.3859497379688989,0
523,0.37670175660224187,0
524,0.34583604477700736,0
525,0.34406444146519616,0
526,0.3117676622101238,0
527,0.3361691836090315,0
528,0.335597279880728,0
529,0.30537235417536324,0
530,0.32098770106122604,0
531,0.3227054203550021,0
532,0.3576420165953182,0
533,0.3943417678986277,0
534,0.3884182295628957,0
535,0.42007661717278616,0
536,0.4052521004563286,0
537,0.4172276045594896,0
538,0.40531188533419654,0
539,0.4029239398382959,0
540,0.4188573296580996,0
541,0.4170708567613647,0
542,0.3995404807584626,0
543,0.4378420277720405,0
544,0.4306085514170782,0
545,0.43193360524518143,0
546,0.4305791407823562,0
547,0.43357675770918525,0
548,0.44057383494717733,0
549,0.4422959734996159,0
550,0.4413637483403795,0
551,0.4210916282165617,0
552,0.4185888249249684,0
553,0.39584912643546144,0
554,0.35932524076529904,0
555,0.3923683460979234,0
556,0.3577352279708499,0
557,0.35231563626300716,0
558,0.35529543140104836,0
559,0.34730644169307884,0
560,0.3778721750492141,0
561,0.3792161831543559,0
562,0.41862606363637106,0
563,0.4375755240519842,0
564,0.4323178295578275,0
565,0.4164921964208285,0
566,0.4302080539720399,0
567,0.4357781874991599,0
568,0.4721246453977767,0
569,0.4664327225514821,0
570,0.5018901377916336,0
571,0.5239610856487638,0
572,0.5469983503932044,0
573,0.5515947207098916,0
574,0.5421219766139984,0
575,0.5471438396544683,0
576,0.5136692953251656,0
577,0.5501292929762885,0
578,0.5510520764759608,0
579,0.5159449587975229,0
580,0.5483658739498682,0
581,0.517363758669013,0
582,0.5330356121772811,0
583,0.49799243644589464,0
584,0.4919038503652527,0
585,0.4935017827720869,0
586,0.5236459629876272,0
587,0.510121790426118,0
588,0.4933224426848548,0
589,0.4755120752822785,0
590,0.4491702921333766,0
591,0.435726109714735,0
592,0.44817438366867246,0
593,0.410018227994442,0
594,0.4306401947424525,0
595,0.4265435256418727,0
596,0.45901947681392935,0
597,0.4967637232371738,0
598,0.49794113068353557,0
599,0.5014564753288314,0
600,0.5177881071964899,0
601,0.5007628890730086,0
602,0.5058251949293273,0
603,0.5102968063382874,0
604,0.5072471187228248,0
605,0.47966616955541425,0
606,0.46029802766584216,0
607,0.42945580007064915,0
608,0.43073038508494693,0
609,0.44182463167678737,0
610,0.4596211253887131,0
611,0.47358690521546765,0
612,0.4473615725125585,0
613,0.4153771595585914,0
614,0.4472840804429281,0
615,0.4603514366206668,0
616,0.4611983487293833,0
617,0.4568034712047804,0
618,0.41985031820478885,0
619,0.4152220090230306,0
620,0.4118139892816543,0
621,0.40665833510103677,0
622,0.3929425981782732,0
623,0.40316125253836316,0
624,0.3658152502917108,0
625,0.38704846018836614,0
626,0.3910484161405336,0
627,0.39847923495939797,0
628,0.432662393720377,0
629,0.43915326290187373,0
630,0.4050896795732634,0
631,0.404903324232215,0
632,0.4134850377837816,0
633,0.4381108968740417,0
634,0.4361959465202831,0
635,0.40295912573734916,0
636,0.36646103220326554,0
637,0.3762659739170755,0
638,0.3487695388141132,0
639,0.3507299217439833,0
640,0.3172651657036373,0
641,0.353826493024826,0
642,0.3410336339757556,0
643,0.3567543491011574,0
644,0.34268085623071304,0
645,0.3799257718381427,0
646,0.3631105117854618,0
647,0.35933864152147654,0
648,0.36574897631293246,0
649,0.35165926281894955,0
650,0.35987965585220427,0
651,0.3643548371536391,0
652,0.3477062437505949,0
653,0.3286029245881807,0
654,0.30567164257878343,0
655,0.32657092632282336,0
656,0.32672181831938873,0
657,0.3605877679018747,0
658,0.3823966745819364,0
659,0.37773026384058456,0
660,0.3745135058249746,0
661,0.37439296323628646,0
662,0.33931560849859593,0
663,0.3792263471654483,0
664,0.3952717131802014,0
665,0.4052462953896749,0
666,0.4047995585770834,0
667,0.4382511448292505,0
668,0.44480095413469134,0
669,0.4517923575781641,0
670,0.4651398683587711,0
671,0.48181098096427466,0
672,0.4804890457363356,0
673,0.49579377011174247,0
674,0.5206294666443552,0
675,0.5565651566499755,0
676,0.5704240312888509,0
677,0.5847435724877176,0
678,0.5500830624784742,0
679,0.5448111253125327,0
680,0.5435423943258467,0
681,0.5430050644846189,0
682,0.5762113825905891,0
683,0.5754967470254218,0
684,0.5366332821902774,0
685,0.53605674632958,0
686,0.5639128181196394,0
687,0.5643192678689957,0
688,0.5590891873552685,0
689,0.557836285659245,0
690,0.5211698306458337,0
691,0.4880676092136474,0
692,0.4785159478584925,0
693,0.4911880301577704,0
694,0.4926628335600807,0
695,0.46554684532540186,0
696,0.42913860224542166,0
697,0.39901343626635416,0
698,0.40581769957428887,0
699,0.4213157207483337,0
700,0.4307325450437409,0
701,0.43117266432160417,0
702,0.4673651368135497,0
703,0.4391131582004683,0
704,0.45480464292424067,0
705,0.46300378299894784,0
706,0.44735020824841093,0
707,0.40966019743964793,0
708,0.37073629775217604,0
709,0.3420221042774973,0
710,0.35101357918410075,0
711,0.352702075526828,0
712,0.38034070531527203,0
713,0.3679576076212383,0
714,0.35158280531565345,0
715,0.3140914450798716,0
716,0.31565943857034046,0
717,0.3412169200323876,0
718,0.35751540071907495,0
719,0.35774634317273185,0
720,0.37129937644515715,0
721,0.3730311553393092,0
722,0.37245219591118045,0
723,0.347242771869614,0
724,0.342838398757435,0
725,0.3602374515363148,0
726,0.35735263569014414,0
727,0.3635855884779066,0
728,0.40212705731391896,0
729,0.4041409347028959,0
730,0.40827259598743343,0
731,0.4315339131724266,0
732,0.4662002559219087,0
733,0.45111228241806933,0
734,0.4385750974927629,0
735,0.4762867646557944,0
736,0.49101559214648743,0
737,0.5041397735476494,0
738,0.4915533147397495,0
739,0.4906048033209074,0
740,0.5071929661290986,0
741,0.4760681082095418,0
742,0.4387005652700151,0
743,0.43773136146011804,0
744,0.42818687288534074,0
745,0.4624252085174833,0
746,0.46524065661998026,0
747,0.49895128607749945,0
748,0.5091613346622105,0
749,0.4986537794272105,0
750,0.4971445813065483,0
751,0.5240729394413176,0
752,0.48866739798159825,0
753,0.45201296856005985,0
754,0.43968266035829273,0
755,0.4355115954365049,0
756,0.41779826439562306,0
757,0.42705521058468593,0
758,0.4450040963434038,0
759,0.445192888379097,0
760,0.4596353095202219,0
761,0.4210060565244584,0
762,0.4416271937744958,0
763,0.4789464342452231,0
764,0.5189412566167968,0
765,0.5470096454733894,0
766,0.5337929796604883,0
767,0.5159710716633569,0
768,0.5143606166044872,0
769,0.48432887948694686,0
770,0.4815114502395902,0
771,0.4822772102696555,0
772,0.44866600135962165,0
773,0.4811927094346001,0
774,0.4991156937820571,0
775,0.5303369334765843,0
776,0.5292111305253847,0
777,0.5171635473767917,0
778,0.5305767524100485,0
779,0.49798389062994997,0
780,0.48376342654228205,0
781,0.4884202182292938,0
782,0.4882512298368272,0
783,0.47006836888336,0
784,0.47057546533289407,0
785,0.43132268424545017,0
786,0.4301573226139659,0
787,0.42392247099251973,0
788,0.4407120151888756,0
789,0.43923571883212953,0
790,0.4726538172080403,0
791,0.46715515816495534,0
792,0.4681341814852896,0
793,0.5044651247915768,0
794,0.5000988205983525,0
795,0.5015136801770754,0
796,0.491757248483953,0
797,0.5305684918449038,0
798,0.5262999378499531,0
799,0.48951134085655207,0
800,0.48872599076657064,0
801,0.489443325925441,0
802,0.48783989569970543,0
803,0.516592009791306,0
804,0.5537178257391566,0
805,0.515824977840696,0
806,0.5164174643300828,0
807,0.5260144280535833,0
808,0.5472569345008759,0
809,0.5344108165729613,0
810,0.5047775982391266,0
811,0.5062995631070364,0
812,0.5145734796921412,0
813,0.547167155714262,0
814,0.5459501509155545,0
815,0.5545115577323095,0
816,0.5642494296743755,0
817,0.5415119337184088,0
818,0.541221213482675,0
819,0.5699843643676666,0
820,0.5707049508179937,0
821,0.5761434237162272,0
822,0.6057224816509656,0
823,0.5702726007217452,0
824,0.5449286681555566,0
825,0.5074949892503875,0
826,0.5166468180361248,0
827,0.5186435569609914,0
828,0.4823236660588355,0
829,0.48269850547824583,0
830,0.4983654132201558,0
831,0.4919345517243658,0
832,0.4916658766922497,0
833,0.4950718478787513,0
834,0.4879416791456086,0
835,0.45446849117676413,0
836,0.41628380758421757,0
837,0.38774521542446955,0
838,0.4068410676859674,0
839,0.3753457385159674,0
840,0.3424008130317643,0
841,0.36254664333093733,0
842,0.35767192003272824,0
843,0.3558329208975747,0
844,0.3754443178574244,0
845,0.39484667210351854,0
846,0.41905414845262257,0
847,0.4324266094537008,0
848,0.467971255381902,0
849,0.4701217803217115,0
850,0.4510063706409363,0
851,0.44871830727372847,0
852,0.47708318417980555,0
853,0.4706079683133534,0
854,0.45614622817153017,0
855,0.4515371854816164,0
856,0.48255973415715353,0
857,0.4821260390537125,0
858,0.5188228949194862,0
859,0.5387859507685615,0
860,0.5327338633083162,0
861,0.5501440912485123,0
862,0.5589686923083805,0
863,0.5650459918237869,0
864,0.5378078711884363,0
865,0.5185118686585198,0
866,0.518047068800245,0
867,0.5280965140887669,0
868,0.5370144702139356,0
869,0.5392873940013704,0
870,0.5397486232575917,0
871,0.5220111956199011,0
872,0.5020986447731655,0
873,0.5115417632318678,0
874,0.5158351624295825,0
875,0.5029172954105195,0
876,0.48256187424773267,0
877,0.48349247588997796,0
878,0.5195071732714063,0
879,0.5209155629078547,0
880,0.48562789814812796,0
881,0.500217671905245,0
882,0.506720395315261,0
883,0.5019768646785191,0
884,0.4944744645839645,0
885,0.5281338588822455,0
886,0.52540111577227,0
887,0.5393864629524093,0
888,0.5417034402489661,0
889,0.5497594933424677,0
890,0.5319586286232585,0
891,0.546718299743675,0
892,0.5460950267456827,0
893,0.5576981706988243,0
894,0.5274161671598752,0
895,0.5152580571316537,0
896,0.5476612686401321,0
897,0.560820579883598,0
898,0.5643368622376804,0
899,0.54413871857382,0
900,0.5437115831744103,0
901,0.5464667333733467,0
902,0.5324766713948477,0
903,0.5375116290081114,0
904,0.5262624614295505,0
905,0.5313158400711558,0
906,0.5340609121180716,0
907,0.5373901423244248,0
908,0.5014273467518034,0
909,0.4982261118434724,0
910,0.4868945706458318,0
911,0.5034096127464657,0
912,0.5180453530379703,0
913,0.5578637158586864,0
914,0.5424135320243381,0
915,0.5575536681073052,0
916,0.561405090349061,0
917,0.5249375023302577,0
918,0.5495712235569953,0
919,0.5241088728819575,0
920,0.5454954962645258,0
921,0.537676212688287,0
922,0.5660765018491518,0
923,0.6043852078063148,0
924,0.5876358598470688,0
925,0.5789080361525217,0
926,0.6019064635038376,0
927,0.5980745745556695,0
928,0.5933462831945646,0
929,0.6032137537286395,0
930,0.6064239832616987,0
931,0.5887475162744522,0
932,0.5874910929373331,0
933,0.5744456854604539,0
934,0.5359470400781858,0
935,0.5224612018182164,0
936,0.4991513877397491,0
937,0.5098497856940541,0
938,0.5443322921083087,0
939,0.5087568383841287,0
940,0.5249974450894764,0
941,0.510072050350053,0
942,0.50848079650175,0
943,0.5135364908547628,0
944,0.5127949835289092,0
945,0.5004160805117516,0
946,0.5299696620731127,0
947,0.503518113068172,0
948,0.47168733924627304,0
949,0.5063255791153226,0
950,0.5006333440542221,0
951,0.46901287209419973,0
952,0.45945154769080015,0
953,0.4582253183637346,0
954,0.4771771743184044,0
955,0.5130433323127883,0
956,0.5488175398537091,0
957,0.5861416831612587,0
958,0.557647300972825,0
959,0.5478666130275952,0
960,0.583558219174544,0
961,0.5841266459652356,0
962,0.5853412949613161,0
963,0.5961795736636434,0
964,0.5954182634041423,0
965,0.5822193597753842,0
966,0.6221455853609813,0
967,0.6253353449560347,0
968,0.627393110522202,0
969,0.6250705417423021,0
970,0.5959000101401691,0
971,0.5947264053282282,0
972,0.5886805352000962,0
973,0.5956252809791337,0
974,0.5983601946915897,0
975,0.5983138847209158,0
976,0.5619715555083183,0
977,0.5270172002769651,0
978,0.5070358940533228,0
979,0.5112756164301009,0
980,0.5117241016456059,0
981,0.4827133913834889,0
982,0.4813110927740733,0
983,0.4607840513899213,0
984,0.4574614131734484,0
985,0.4570034792025883,0
986,0.4500397152843929,0
987,0.4477195505584989,0
988,0.41795975182737616,0
989,0.4146605102079255,0
990,0.44739542688642225,0
991,0.47882332830202007,0
992,0.47697316323007855,0
993,0.5149906078974406,0
994,0.5318457086881001,0
995,0.5235031445821127,0
996,0.48777264711402707,0
997,0.5219661607628776,0
998,0.5524675040727569,0
999,0.5652186249693235,0
1000,0.5699708635608355,0
1001,0.5452090608222143,0
1002,0.5343129443270819,0
1003,0.5115295009953635,0
1004,0.508218279551892,0
1005,0.48172016477301005,0
1006,0.4594332047161601,0
1007,0.4412074823464665,0
1008,0.40683458639042713,0
1009,0.39887043195111405,0
1010,0.4353715191994394,0
1011,0.4033421182206698,0
1012,0.40367611142851056,0
1013,0.43889667838811874,0
1014,0.40091523031393683,0
1015,0.41562804934524356,0
1016,0.41306445357345395,0
1017,0.43537598422595425,0
1018,0.4206643558683849,0
1019,0.42491789942695973,0
1020,0.42595829566319776,0
1021,0.4167995580605098,0
1022,0.41633471349875134,0
1023,0.4165602397351038,0
1024,0.44736395634355997,0
1025,0.4798320805033048,0
1026,0.4943358873327573,0
1027,0.4958323953407151,0
1028,0.4942879841795989,0
1029,0.49836299053969835,0
1030,0.5100080496853305,0
1031,0.4742289822371233,0
1032,0.49464366035092444,0
1033,0.4958610454840319,0
1034,0.4701331419249375,0
1035,0.4802312065093291,0
1036,0.47058317295852164,0
1037,0.4422336942738011,0
1038,0.4162736895183722,0
1039,0.400709730351255,0
1040,0.4036553152615115,0
1041,0.37367665359661684,0
1042,0.3627857312205291,0
1043,0.394131885220607,0
1044,0.43110401272064147,0
1045,0.41890956656563844,0
1046,0.40442030894614395,0
1047,0.4046738188536394,0
1048,0.4266072013193652,0
1049,0.46746542127359475,0
1050,0.4741047698827016,0
1051,0.46832833403632745,0
1052,0.4949426991598946,0
1053,0.5062937764894394,0
1054,0.4738030667815889,0
1055,0.5026244258596784,0
1056,0.49288122497853776,0
1057,0.46266357990957435,0
1058,0.4631909901897112,0
1059,0.46392747298592607,0
1060,0.46092202833720614,0
1061,0.4613426270939055,0
1062,0.4665557461835089,0
1063,0.46837734111717766,0
1064,0.44077957598935985,0
1065,0.4089321550868806,0
1066,0.4074329052652631,0
1067,0.3911457828113011,0
1068,0.39649213211877,0
1069,0.38067928382328575,0
1070,0.34286728430361973,0
1071,0.3688825787532897,0
1072,0.37222409816015334,0
1073,0.3451785597772825,0
